Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.234985,-1.035889,0.206177,-5.126953,1.464844,10.864257
-0.249512,-1.025879,0.121460,2.258301,-10.986327,4.150391
-0.122314,-0.906982,0.146240,-4.089355,4.211426,10.192870
-0.024292,-0.770386,0.163208,-18.615723,1.892090,14.892577
-0.105347,-0.732544,0.155518,-24.719236,15.380858,10.559081
0.069946,-0.668823,0.105835,-34.606934,15.075683,13.305663
0.079590,-0.773926,0.184937,-12.023925,-34.118652,11.047362
-0.163330,-0.891235,0.448730,-5.004883,-5.249023,12.878417
-0.099976,-0.980103,0.350708,13.122558,-6.225585,-3.112793
-0.074707,-0.902588,0.334351,6.164550,14.953612,-2.319336
-0.097046,-0.833374,0.225220,9.094238,6.347656,-1.342773
-0.103271,-0.852661,0.202148,20.996092,-12.634276,-6.286621
-0.065063,-0.883057,0.202148,16.418457,-2.868652,-2.929687
-0.076538,-0.942627,0.129883,17.272949,-4.821777,-7.080078
-0.144775,-0.963379,0.070801,14.343261,-3.479004,-6.958007
-0.163696,-1.016968,0.070312,7.446289,0.793457,-10.620116
-0.074951,-0.982910,0.100220,1.037598,0.122070,-6.530761
-0.078247,-0.976562,0.040894,-2.014160,-1.525879,-0.610352
-0.156372,-0.963135,0.073486,-0.793457,-7.324218,-12.207030
-0.175903,-0.888550,0.191406,-6.713867,5.126953,-0.488281
-0.174194,-0.937256,0.142944,-5.432128,6.042480,3.173828
-0.248291,-1.017456,0.143066,-1.647949,4.577637,2.563476
-0.245605,-1.023560,0.088135,-1.037598,-0.427246,3.356933
-0.181763,-0.946899,0.120239,2.990722,-16.540527,4.455566
-0.258667,-0.969238,0.030396,9.704590,-7.568359,-3.845215
0.057495,-1.144531,0.008423,6.530761,3.051758,-10.742187
0.240601,-0.819092,0.120850,4.638672,55.236813,14.953612
0.005371,-0.663574,0.024658,-3.417969,53.955074,15.686034
-0.127686,-0.979492,0.131592,-6.469726,5.432128,3.112793
-0.222534,-0.944092,0.073120,-3.662109,-15.075683,-11.291503
