Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1412113,0.496460,0.943848,0.218994,-25.878904,-10.803222,5.676269,98
1412211,0.429443,0.961670,0.041748,-23.010252,-10.253905,5.371093,98
1412308,0.222778,1.020630,0.012817,-25.329588,-19.104004,14.770507,97
1412405,0.283936,0.939941,0.144897,-3.723144,33.264160,13.977050,97
1412503,0.293945,0.858398,0.104736,-16.479492,4.638672,-3.112793,98
1412601,0.333862,1.023315,-0.124634,-16.723633,-7.934570,-9.887695,98
1412700,0.263428,0.948364,0.000488,-0.305176,13.122558,5.615234,99
1412799,0.298706,1.034058,-0.065552,-8.361816,-4.089355,-4.699707,99
1412897,0.314697,1.011841,0.063965,-10.986327,-0.061035,-12.451171,98
1412995,0.211914,0.962891,0.059570,-10.681151,-11.779784,-18.249512,98
1413093,0.334717,0.956299,0.048096,6.591796,8.239746,-34.240723,98
1413191,0.391846,0.839355,0.044800,32.226562,13.305663,-33.935547,98
1413290,0.492310,0.739990,0.045654,40.588375,-8.972168,-43.457027,99
1413387,0.288086,0.698120,0.068970,3.234863,3.906250,-46.630856,97
1413485,0.600586,0.693115,-0.023315,-3.723144,5.187988,9.948730,98
1413584,0.571167,0.877075,0.015625,-0.915527,-0.061035,-7.019042,99
1413683,0.622437,0.745850,0.112549,-8.239746,6.591796,12.756347,99
1413780,0.613770,0.837402,0.170654,-2.136230,-5.554199,2.014160,97
1413878,0.506836,0.871094,0.012939,1.037598,-2.929687,-1.708984,98
1413976,0.528320,0.820801,0.025269,1.159668,1.464844,9.094238,98
1414074,0.513672,0.867432,0.068726,-1.647949,-6.652832,-2.380371,98
1414172,0.514648,0.820557,0.012573,-2.807617,-0.671387,5.249023,98
1414271,0.491821,0.828735,0.035645,0.976562,-9.582520,13.488769,99
1414368,0.469238,0.871094,0.113770,0.732422,10.986327,-2.014160,97
1414466,0.491821,0.872314,0.064209,-0.427246,0.183105,-8.728027,98
1414564,0.501343,0.783691,0.045898,-4.638672,0.305176,-8.972168,98
1414662,0.468750,0.809692,0.017578,-3.234863,1.281738,8.789063,98
1414760,0.410156,0.688599,-0.016846,-22.460936,19.775391,38.452148,98
1414857,0.307617,0.479736,0.015747,-55.603024,-16.113281,47.973629,97
1414956,0.506226,1.061768,-0.161499,-11.169433,15.624999,2.014160,99
1415055,0.176514,1.100830,-0.123901,10.803222,16.967773,15.441894,99
1415153,0.540405,0.875732,0.059814,-6.469726,-22.338865,7.995605,98
1415252,0.375000,0.836792,-0.000854,-11.596679,9.582520,-16.906738,99
1415350,0.266479,1.237427,-0.146851,10.375976,-1.220703,-13.244628,98
1415450,0.380005,1.219238,0.057007,59.143063,-25.085447,1.770019,100
1415548,0.433838,0.935547,0.103516,13.977050,-8.056641,-6.286621,98
1415647,0.433594,0.969482,0.026123,11.901855,-2.502441,-5.798339,99
1415747,0.422729,0.949097,0.040649,37.109375,-6.164550,7.995605,100
1415844,0.376465,1.060547,0.131958,16.723633,-0.183105,3.540039,97
1415941,0.303589,0.902344,0.185303,5.676269,8.666992,9.582520,97
1416038,0.354858,0.902344,0.190552,5.798339,0.915527,-3.723144,97
1416135,0.451660,0.972900,0.185791,-0.671387,17.272949,1.892090,97
1416232,0.363037,1.240479,-0.004272,-17.578125,33.325195,2.563476,97
1416330,0.381714,0.865479,0.307495,-15.747069,15.441894,23.559568,98
1416427,0.432373,0.933228,-0.017822,-26.123045,-4.516602,18.127441,97
1416524,0.320679,0.999146,-0.036011,-13.671874,-5.310058,14.709472,97
1416622,0.234131,1.090088,-0.137329,-5.737304,12.756347,21.118162,98
1416720,0.179199,0.857788,0.116089,-7.751464,12.145995,10.131835,98
1416819,0.283813,1.088379,-0.030029,5.371093,3.601074,5.249023,99
1416917,0.257080,0.985352,0.046997,0.610352,5.676269,3.234863,98
1417014,0.282349,0.899170,0.147339,-1.831055,14.282226,-5.065917,97
1417112,0.262329,0.964478,0.039917,-6.225585,-3.356933,-15.808105,98
1417210,0.296875,0.912964,0.049561,6.164550,-5.187988,-1.770019,98
1417307,0.327148,0.909912,0.025146,2.868652,2.380371,-16.174316,97
1417405,0.406616,1.003906,-0.000244,4.150391,-4.699707,-27.221678,98
1417503,0.377808,0.960205,-0.001831,24.780272,-1.281738,-26.855467,98
1417601,0.448975,0.778687,0.076660,42.419430,6.896972,-32.958984,98
1417700,0.305176,0.584839,-0.006348,7.507324,6.225585,-28.137205,99
1417799,0.573975,0.830078,0.092285,-10.864257,26.062010,2.624511,99
1417898,0.614502,0.890137,0.098877,-9.460449,8.972168,-15.136718,99
1417995,0.559814,0.777222,0.025513,-12.023925,2.807617,6.164550,97
1418092,0.584351,0.843750,0.054321,-7.934570,17.211914,7.873535,97
1418190,0.497314,0.874146,-0.021851,3.601074,-2.624511,-4.760742,98
1418288,0.536743,0.820679,0.023437,-2.624511,1.220703,2.685547,98
1418385,0.545410,0.852539,0.097046,-0.549316,-0.305176,2.807617,97
1418483,0.507690,0.835327,0.009033,0.671387,-3.112793,0.854492,98
1418580,0.502808,0.841187,0.006470,-0.854492,-1.770019,-2.441406,97
1418679,0.454712,0.823120,-0.031494,-6.042480,-3.112793,-2.319336,99
1418777,0.354004,0.646484,-0.052856,-31.799314,2.685547,24.963377,98
1418874,0.150757,0.701782,-0.300293,-44.189449,5.859375,50.170895,97
1418972,0.640503,1.311035,-0.015869,-3.601074,31.127928,40.771481,98
1419070,0.254150,0.572021,-0.026978,-4.211426,0.915527,4.638672,98
1419168,0.201416,0.765991,-0.002075,-0.488281,-14.099120,13.732909,98
1419265,0.208740,1.131348,-0.261963,-4.455566,10.620116,2.197266,97
1419363,0.397583,1.093018,0.040771,31.372068,40.405270,-4.150391,98
1419460,0.301514,0.794067,0.056885,31.982420,-35.766602,0.732422,97
1419557,0.308960,1.136719,0.010010,36.071777,1.403808,-32.958984,97
1419655,0.401978,1.175049,0.009033,40.954586,-7.263183,-8.972168,98
1419754,0.327515,1.042603,0.110962,5.004883,-0.488281,-3.845215,99
1419852,0.463501,1.117432,0.228394,15.319823,0.061035,-21.484373,98
1419949,0.290649,0.820068,0.237671,-6.835937,0.427246,-12.084960,97
1420046,0.440063,0.931641,0.294189,-4.821777,-30.456541,8.361816,97
1420144,0.310791,0.980957,0.088989,-35.034180,-13.488769,-0.366211,98
