Time,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dt
1629720,0.208618,0.980957,0.210815,6.225585,4.333496,-6.042480,98
1629819,0.274292,0.916992,0.359253,13.244628,-3.784179,2.868652,99
1629917,0.268433,0.986328,0.274170,4.089355,-1.159668,-9.521484,98
1630015,0.272583,0.950195,0.328491,14.587401,-4.455566,-1.831055,98
1630112,0.300659,1.104248,0.395996,-4.394531,1.953125,-2.929687,97
1630209,0.273193,0.874878,0.295776,-26.855467,2.441406,-2.014160,97
1630308,0.227905,0.814453,0.211792,-4.760742,1.770019,0.183105,99
1630406,0.285767,1.070435,0.229004,11.657714,-8.300781,-2.502441,98
1630504,0.324585,1.084961,0.344482,-4.821777,-7.446289,4.699707,98
1630603,0.303955,1.108276,0.342407,-37.475586,11.718749,-7.141113,99
1630701,0.270020,1.037720,0.301025,-30.700682,3.295898,-0.671387,98
1630800,0.289795,0.969238,0.207520,-23.437498,-0.183105,0.488281,99
1630899,0.280273,1.005249,0.161865,-7.995605,-9.826660,-3.479004,99
1630998,0.272949,1.026001,0.169434,35.095215,-12.634276,-9.582520,99
1631096,0.203369,0.471313,0.129761,50.903316,-13.061522,-40.527340,98
1631193,0.056396,0.379395,0.033325,9.399414,-15.014647,-3.845215,97
1631290,0.305542,0.950317,0.294434,-11.901855,-6.652832,0.122070,97
1631388,0.451538,0.990967,0.360229,-12.268065,3.540039,-12.451171,98
1631486,0.369019,0.860474,0.294434,-0.793457,8.666992,4.394531,98
1631585,0.367188,0.905518,0.248779,-1.892090,-1.953125,1.525879,99
1631683,0.357788,0.908447,0.269287,-1.647949,1.098633,-5.676269,98
1631781,0.352295,0.879761,0.348999,0.427246,0.427246,-1.586914,98
1631879,0.353516,0.856934,0.266968,-0.366211,-5.126953,-1.831055,98
1631976,0.348267,0.869141,0.285767,-3.601074,11.596679,-2.746582,97
1632074,0.367065,0.908203,0.290649,4.150391,1.647949,3.906250,98
1632172,0.353638,0.871460,0.277100,4.333496,3.540039,1.647949,98
1632270,0.338013,0.821533,0.261719,-0.732422,-2.014160,4.028320,98
1632367,0.370361,0.896118,0.287109,-10.131835,11.230468,9.155273,97
1632465,0.335205,0.884888,0.307983,-0.183105,6.286621,7.873535,98
1632570,0.259399,0.810303,0.221680,-8.178711,1.525879,7.141113,105
1632668,0.260864,0.864990,0.218262,-13.977050,9.765625,9.399414,98
1632766,0.293213,0.842163,0.296387,1.342773,2.075195,23.193357,98
1632864,0.151367,0.829224,0.348999,-12.878417,11.779784,10.253905,98
1632963,0.320923,1.037964,0.233521,-14.587401,27.221678,1.953125,99
1633061,0.245972,0.921997,0.196045,6.713867,-6.164550,6.103515,98
1633159,0.172607,0.856567,0.292969,-15.258788,7.080078,-0.183105,98
1633258,0.217041,0.961060,0.205322,6.408691,-6.469726,-8.178711,99
1633355,0.342773,0.954712,0.217529,7.934570,-3.051758,-8.605957,97
1633453,0.323486,1.036255,0.178345,-8.117676,-7.141113,-14.770507,98
1633563,0.340942,0.957275,0.270020,7.141113,-17.517090,-2.685547,110
1633660,0.252808,1.080933,0.330200,-0.793457,2.563476,6.225585,97
1633757,0.247314,0.945923,0.275024,-11.352538,-4.516602,9.704590,97
1633854,0.165039,0.792847,0.256836,3.417969,-15.808105,10.742187,97
1633952,0.235718,0.897339,0.299561,12.268065,-4.577637,7.019042,98
1634050,0.229004,0.975708,0.256470,-12.207030,6.408691,-4.211426,98
1634147,0.210937,1.071533,0.233032,-12.207030,-13.793944,-2.136230,97
1634244,0.256714,1.206665,0.184326,-32.287598,-5.004883,-11.474608,97
1634342,0.282715,1.130371,0.181885,-38.940430,7.263183,-6.652832,98
1634440,0.314453,0.960571,0.086670,-37.292480,7.629394,-5.065917,98
1634539,0.362915,0.951050,0.090942,-6.835937,-6.225585,10.192870,99
1634638,0.353760,1.002197,0.088257,13.549804,-8.911133,-8.178711,99
1634736,0.223633,0.682983,0.122803,32.714844,-4.882812,-31.799314,98
1634834,0.067749,0.529297,-0.089355,20.202635,11.413573,-22.766111,98
1634932,0.295044,0.864502,0.338257,7.995605,-8.300781,5.371093,98
1635029,0.283691,0.933472,0.286255,7.385253,-3.356933,-5.798339,97
1635126,0.305664,0.903931,0.220703,12.939452,-7.202148,-8.117676,97
1635224,0.333130,0.834351,0.258789,4.516602,0.366211,-5.249023,98
1635321,0.314819,0.842163,0.207520,-11.047362,-3.234863,0.915527,97
1635418,0.323242,0.859009,0.226807,-12.207030,5.920410,0.549316,97
1635515,0.325562,0.860474,0.165527,-9.582520,-2.563476,-0.854492,97
1635613,0.352295,0.961304,0.157959,-10.559081,11.230468,1.831055,98
1635710,0.284180,0.859985,0.211304,-4.882812,-16.540527,6.652832,97
1635807,0.309937,0.953491,0.084961,-13.244628,-6.042480,3.845215,97
1635904,0.255493,0.900024,0.137085,-2.929687,-7.141113,6.164550,97
1636002,0.274414,0.940308,0.028809,-0.305176,6.835937,8.850098,98
1636099,0.339355,0.951050,0.111328,0.488281,10.498046,5.004883,97
1636196,0.247192,0.919800,0.136719,-8.056641,-2.197266,-4.821777,97
1636293,0.293335,0.887939,0.175659,-0.732422,4.211426,2.075195,97
1636390,0.222778,0.797363,0.160278,-5.126953,7.019042,2.197266,97
1636487,0.333618,0.874023,0.159424,-0.854492,-8.666992,4.272461,97
1636584,0.283813,0.915405,0.183105,3.173828,-11.596679,-3.417969,97
1636681,0.172241,1.024048,0.046753,15.686034,22.766111,10.742187,97
1636778,0.223999,0.941406,0.230835,9.643555,-1.342773,0.366211,97
1636875,0.249268,1.027466,0.157471,16.479492,-10.131835,-14.648437,97
1636972,0.282837,0.959595,0.240601,29.296873,-8.361816,12.023925,97
1637069,0.282227,0.961426,0.257080,24.414061,-8.239746,3.540039,97
1637166,0.243896,1.056152,0.378784,7.690429,-2.441406,2.075195,97
1637265,0.215088,0.814453,0.300781,-12.512206,1.220703,2.929687,99
1637363,0.220825,0.886719,0.302612,-6.286621,4.821777,1.525879,98
1637460,0.229736,1.004761,0.306641,-4.821777,-1.892090,-4.150391,97
1637557,0.301270,0.982666,0.398682,-9.216309,-10.498046,-1.037598,97
1637654,0.301025,1.100098,0.323730,-33.752441,0.000000,-9.399414,97
1637752,0.309448,1.124756,0.203247,-57.373043,11.962890,-6.774902,98
1637850,0.231934,1.019531,0.124390,-16.662598,-10.192870,4.577637,98
1637949,0.227905,0.974854,0.102173,20.019531,-21.911619,2.990722,99
1638048,0.304199,0.860107,0.161133,50.292965,-10.681151,-23.132322,99
1638146,0.291626,0.504639,-0.155151,32.775879,5.432128,-23.315428,98
1638245,0.263916,0.695801,0.062744,4.455566,-19.531250,11.535644,99
1638343,0.358032,0.992310,0.175537,-9.094238,4.760742,-1.220703,98
1638441,0.342773,0.924072,0.223145,1.892090,-6.896972,-5.004883,98
1638539,0.379883,0.935181,0.241089,-1.220703,6.103515,-0.427246,98
1638638,0.335693,0.873901,0.280396,-4.028320,6.164550,0.610352,99
1638735,0.291016,0.833252,0.263550,-3.479004,1.342773,3.967285,97
1638833,0.312134,0.919800,0.163574,-12.939452,6.286621,5.493164,98
1638930,0.321777,0.908813,0.273071,-8.483887,1.220703,6.042480,97
1639028,0.276611,0.969238,0.162842,-8.239746,2.990722,5.065917,98
1639126,0.250854,0.861084,0.215088,-7.080078,-1.831055,-0.061035,98
1639225,0.192871,0.890137,0.096436,-12.756347,-2.929687,0.976562,99
1639324,0.305786,0.853516,0.171265,-6.042480,10.498046,7.751464,99
1639422,0.264282,0.854736,0.173706,-5.004883,-4.333496,7.507324,98
1639519,0.325562,0.936401,0.230347,-17.089844,16.174316,-9.399414,97
1639617,0.260864,0.854126,0.166992,-7.507324,-1.403808,-8.911133,98
1639715,0.313599,0.964844,0.158203,-0.305176,-10.437011,-11.901855,98
1639813,0.267334,0.931396,0.163818,13.488769,-13.671874,-0.732422,98
1639912,0.324829,0.977417,0.198853,7.202148,0.000000,-10.437011,99
1640010,0.341309,0.916992,0.218750,18.310547,-6.042480,-4.638672,98
1640108,0.358643,0.920288,0.239502,20.751951,-7.080078,-0.061035,98
1640206,0.326538,0.942627,0.233765,8.605957,-1.525879,-4.455566,98
1640304,0.334473,0.911011,0.268555,3.784179,5.126953,-0.854492,98
1640402,0.332397,1.076538,0.264526,5.676269,4.089355,0.061035,98
1640499,0.319092,0.938110,0.223022,-6.469726,5.371093,1.770019,97
1640603,0.295532,0.826660,0.206665,-2.990722,2.868652,0.244141,104
1640701,0.346069,0.961060,0.236938,6.042480,8.422852,8.483887,98
1640798,0.347656,1.058594,0.233032,-0.793457,-5.310058,2.197266,97
1640897,0.360962,1.073853,0.268433,-9.216309,-1.770019,0.061035,99
1640994,0.384399,1.067749,0.271729,-32.348633,3.234863,7.629394,97
1641092,0.305054,1.040039,0.242798,-46.081539,-4.699707,-2.502441,98
1641190,0.292480,1.024414,0.167725,-23.742674,-3.540039,5.065917,98
1641287,0.232544,0.976562,0.140991,-9.155273,-9.521484,-7.751464,97
1641385,0.312988,0.981934,0.206665,36.071777,-23.498533,-25.939939,98
1641483,0.146973,0.354980,0.087891,16.784668,51.452633,-48.278805,98
1641580,0.166138,0.438477,0.144287,36.437988,-38.818359,10.559081,97
1641677,0.502686,1.115967,0.267578,-14.526366,-3.051758,-10.498046,97
1641775,0.445679,0.866089,0.152466,4.699707,-3.906250,-2.075195,98
1641873,0.362549,0.828247,0.175293,1.464844,3.173828,9.948730,98
1641972,0.395386,0.904907,0.201050,5.126953,0.000000,2.258301,99
1642070,0.347412,0.866821,0.209473,-1.586914,-0.915527,5.310058,98
1642169,0.330322,0.815796,0.224854,-8.056641,-8.056641,5.065917,99
1642267,0.291870,0.916260,0.111938,-10.253905,3.112793,5.737304,98
1642366,0.287231,0.860840,0.247437,-10.131835,1.831055,12.145995,99
1642464,0.248535,0.978271,0.089844,-8.239746,-2.197266,9.948730,98
1642561,0.242310,0.817139,0.233398,3.723144,-5.004883,10.192870,97
1642659,0.241211,0.896973,0.229736,0.122070,-9.460449,8.666992,98
1642757,0.281860,0.924316,0.270020,-9.948730,-7.385253,-0.610352,98
1642855,0.239746,0.908081,0.145142,-21.362303,9.155273,-13.366698,98
1642953,0.257935,0.974365,0.154053,-15.075683,7.385253,-11.352538,98
1643052,0.237793,0.945190,0.084229,-2.258301,3.295898,-0.793457,99
1643150,0.306152,0.868408,0.103760,12.512206,-18.737793,5.554199,98
1643248,0.240234,0.916992,0.076904,22.827147,-20.385740,6.408691,98
1643345,0.175903,0.844116,0.259766,23.620604,-10.314940,3.051758,97
