Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-0.327637,-0.894653,-0.393799,-20.446775,28.930662,9.765625
-0.274536,-0.863281,-0.237793,-0.854492,18.615723,-4.943848
-0.331299,-0.788452,-0.153076,10.925292,3.906250,10.559081
-0.325928,-0.926147,-0.097168,-7.934570,52.429195,35.461426
-0.087646,-0.996094,-0.385864,73.059082,5.432128,7.446289
-0.181396,-1.199097,-0.237061,-12.145995,24.780272,2.868652
-0.156860,-1.060425,-0.274658,-6.469726,6.286621,4.760742
-0.262573,-1.066650,-0.441040,6.713867,-0.183105,8.544922
-0.216919,-1.059570,-0.375366,-1.464844,14.831542,10.986327
-0.111572,-0.988037,-0.266235,-0.061035,7.995605,9.277344
-0.168823,-0.913086,-0.330444,-16.845703,-0.061035,3.234863
-0.151367,-0.925415,-0.271729,-30.212400,31.311033,-6.408691
-0.108276,-0.683350,-0.227783,-45.715328,20.751951,-10.192870
-0.023193,-0.651733,-0.234619,-45.043941,6.469726,-4.943848
-0.086426,-0.765015,-0.196777,3.784179,-19.348145,-2.441406
-0.206665,-0.918335,-0.089722,-0.366211,-21.667479,-5.371093
-0.258423,-0.847412,0.054321,11.718749,-2.990722,1.403808
-0.260742,-1.037354,-0.149658,5.737304,-3.662109,0.122070
-0.185181,-0.999146,-0.178955,-5.920410,4.394531,1.037598
-0.230347,-0.962891,-0.029297,2.990722,-1.647949,1.403808
-0.193604,-0.947266,-0.086060,5.493164,0.305176,4.699707
-0.127808,-1.032593,-0.180908,22.583006,-8.544922,-1.953125
-0.185913,-0.951416,-0.257568,7.934570,-14.038085,-5.859375
-0.165771,-0.817993,-0.167358,9.582520,-2.502441,0.122070
-0.156128,-0.794312,-0.193481,12.756347,-6.469726,2.441406
-0.133911,-0.742920,-0.196289,15.563964,-2.746582,-0.671387
-0.216553,-0.799316,-0.234497,-11.352538,6.225585,-2.380371
-0.171387,-0.986572,-0.338989,12.512206,1.892090,-2.258301
-0.207275,-0.788574,-0.318237,-6.896972,-19.775391,-16.052246
-0.322021,-0.738281,-0.135498,18.249512,-12.084960,-16.845703
-0.189697,-1.096558,-0.434082,19.653320,5.310058,-8.728027
-0.244019,-0.896606,-0.343384,1.464844,7.446289,-1.770019
-0.244263,-0.721313,-0.037964,-59.936520,25.390623,-3.662109
-0.286621,-0.882324,0.035889,-11.413573,4.882812,-0.671387
0.781982,-0.549438,-0.208740,-106.140129,26.672361,-20.751951
-0.251831,-0.483154,-0.004883,28.442381,28.442381,7.507324
-0.178223,-0.805664,-0.300903,-9.338379,-13.305663,4.638672
-0.025879,-0.860718,-0.254639,-5.493164,-14.099120,-3.662109
-0.134155,-0.915161,-0.194946,-4.760742,-5.493164,1.525879
-0.204102,-0.910522,-0.238037,-3.051758,-8.605957,0.610352
-0.226074,-0.954224,-0.225830,-5.432128,-7.202148,-0.061035
-0.230835,-0.934814,-0.204956,-3.784179,-0.671387,3.112793
-0.268921,-0.884399,-0.218506,3.906250,-3.173828,-4.516602
-0.242065,-0.969971,-0.223511,-0.549316,5.432128,-2.807617
-0.284790,-0.931152,-0.207520,0.427246,-8.789063,-5.310058
-0.279907,-0.916748,-0.223633,0.793457,0.915527,-4.699707
-0.255859,-0.920654,-0.198486,-3.540039,-3.479004,-4.455566
-0.258301,-0.942871,-0.211792,-2.563476,-3.723144,-3.662109
-0.306519,-0.898315,-0.174927,7.446289,-39.367676,-13.000487
-0.205322,-0.927246,-0.246216,-1.159668,-3.723144,-0.732422
-0.234131,-0.901855,-0.112549,3.723144,-20.874022,-0.915527
-0.543213,-0.905884,-0.263306,62.866207,-33.691406,3.601074
-0.363403,-1.192017,-0.379272,6.530761,25.695799,22.705076
-0.218628,-1.010620,-0.266724,-6.103515,21.545408,11.230468
-0.328979,-0.975830,-0.404175,19.714355,-14.343261,9.216309
-0.299072,-0.975708,-0.393188,14.587401,5.920410,6.896972
-0.116211,-0.948364,-0.208374,0.244141,-0.427246,7.385253
-0.271118,-0.923828,-0.345337,-3.479004,-26.733397,0.244141
-0.274048,-0.997437,-0.331421,-18.737793,5.310058,-2.380371
-0.200684,-0.788452,-0.142090,-29.479979,-6.652832,-0.793457
-0.048584,-0.725952,-0.084106,-42.968746,-5.981445,-3.356933
-0.095947,-0.552002,-0.076416,-50.903316,-11.840819,4.394531
-0.187744,-0.725098,-0.132446,-12.878417,-23.071287,3.723144
-0.284180,-0.923584,-0.132935,8.178711,-18.615723,-5.798339
-0.247681,-0.999023,-0.157471,3.051758,6.835937,0.305176
-0.171387,-1.021606,-0.078003,-2.929687,-1.403808,1.281738
-0.149414,-0.966064,-0.083008,-4.028320,-6.164550,-1.464844
-0.245728,-1.000122,-0.101929,2.319336,-2.075195,-2.990722
-0.200317,-1.026123,-0.224365,-10.864257,12.268065,2.075195
-0.101196,-0.907349,0.016846,-0.122070,-2.197266,-0.183105
-0.159546,-0.918945,-0.043701,12.695312,-7.263183,1.159668
-0.312866,-0.897827,-0.073975,15.991210,-24.353025,8.605957
-0.121704,-0.901733,-0.237305,11.352538,-7.446289,1.708984
-0.136719,-0.917603,-0.160767,7.873535,2.197266,-7.568359
-0.165405,-0.784302,-0.133789,2.807617,-1.892090,-2.441406
-0.079956,-0.684204,-0.256226,11.169433,11.108397,3.173828
-0.076416,-1.085449,-0.384888,19.836426,-0.366211,4.821777
-0.317993,-0.824097,-0.315186,6.286621,-19.287109,-16.845703
-0.313232,-0.801636,-0.189331,-17.761230,15.380858,-19.104004
-0.338867,-0.782715,-0.424194,-7.812500,6.530761,-10.742187
-0.327881,-0.907471,-0.463501,-20.385740,7.751464,-14.831542
-0.207520,-0.992798,-0.234741,10.620116,-6.652832,-6.164550
-0.206177,-0.945435,-0.158325,-7.995605,-0.976562,-9.399414
-0.315552,-0.925415,-0.327515,-0.732422,12.878417,-26.062010
-0.772949,-1.966553,-1.082520,-139.465332,23.071287,-20.446775
-0.526367,-0.753540,0.150024,45.776363,-12.817382,-35.278320
-0.220825,-1.082275,-0.503052,34.851074,22.644041,-7.568359
-0.443604,-0.900757,-0.266724,14.892577,1.037598,18.188477
-0.223145,-0.996704,-0.215210,-2.441406,4.577637,-3.173828
-0.414062,-0.913208,-0.310547,-3.479004,16.662598,3.479004
-0.309326,-1.009399,-0.040649,-1.281738,-1.770019,23.681639
-0.273926,-0.981689,-0.157104,-10.253905,16.113281,15.075683
-0.319458,-0.952515,-0.038208,0.732422,15.136718,-3.662109
-0.263184,-0.920044,-0.045410,6.469726,-26.855467,-6.225585
-0.254028,-0.912231,-0.286743,17.456055,-37.353516,-0.793457
-0.287598,-0.969849,-0.210937,-21.545408,9.338379,7.507324
-0.219116,-1.126099,-0.233154,-31.982420,68.725586,13.977050
-0.148682,-0.628784,0.184082,20.324705,-29.541014,4.760742
-0.365234,-1.146362,-0.296631,41.564938,-51.635738,-16.174316
-0.228027,-1.107544,-0.380737,22.338865,-4.211426,3.112793
-0.169922,-0.966187,-0.244019,15.441894,2.502441,13.305663
-0.297241,-0.986450,-0.395996,14.648437,-4.821777,7.263183
-0.212769,-1.008667,-0.330444,-5.676269,10.803222,8.911133
-0.164795,-0.975952,-0.199097,-9.521484,5.737304,-2.929687
-0.230103,-0.936523,-0.288086,-20.141600,5.371093,1.586914
-0.220215,-0.934692,-0.278198,-14.221190,-1.525879,0.549316
-0.146240,-0.867920,-0.172974,-26.855467,-12.145995,-0.244141
-0.168335,-0.728882,-0.105713,-46.081539,0.061035,3.173828
-0.172363,-0.633057,-0.001465,-26.245115,6.408691,12.268065
-0.156250,-0.876709,-0.048218,-3.906250,-4.211426,3.967285
-0.163086,-1.046143,-0.059082,12.451171,-5.615234,-1.708984
-0.144165,-1.039917,-0.076050,5.371093,-7.934570,-2.380371
-0.199341,-1.006714,-0.025635,-1.159668,-3.356933,0.732422
-0.186279,-0.940186,0.079834,2.563476,-1.831055,0.732422
-0.173218,-0.956543,-0.020020,13.793944,-6.042480,0.549316
-0.194946,-1.020874,-0.139771,-0.976562,3.234863,-2.197266
-0.184326,-0.950928,-0.078491,-1.892090,-2.441406,-5.615234
-0.228149,-0.873169,-0.019531,10.498046,-9.582520,1.159668
-0.229736,-0.838501,-0.018433,23.803709,-12.451171,0.183105
-0.154175,-0.893921,-0.108276,36.499023,-7.446289,-5.249023
-0.107056,-0.779053,-0.190674,15.686034,-4.638672,-1.037598
-0.216309,-0.800171,-0.199951,8.117676,-11.901855,-8.117676
-0.127808,-0.683228,-0.052368,-2.441406,10.498046,-4.272461
-0.307129,-0.772461,-0.199829,5.004883,17.578125,-0.427246
-0.044067,-0.832642,-0.174683,14.465331,24.841307,1.403808
-0.222290,-0.891113,-0.177612,36.621094,-5.310058,8.117676
-0.289673,-0.797974,-0.321899,20.385740,-4.089355,-4.150391
-0.376099,-0.971924,-0.731567,1.953125,18.432617,4.577637
-0.500122,-1.023193,-0.734985,3.295898,-2.563476,8.605957
-0.119385,-0.876587,-0.053467,-7.324218,-22.949217,-22.521971
0.603027,0.282227,-0.889282,-34.362793,-128.356934,-5.249023
0.287842,-0.770508,0.038574,15.869140,79.528809,76.354980
0.136841,-1.471802,-0.004883,-102.844231,-96.923820,-28.869627
-0.252686,-1.295044,0.021362,-125.366203,62.744137,87.524406
-0.012207,-1.174438,0.055664,-67.382812,3.234863,71.655273
0.024536,-0.856201,0.030029,-77.392578,-30.456541,38.635254
0.039185,-0.766724,0.229370,-54.504391,-18.737793,-2.868652
